OBJECTID,CODE,TYPELOCAL,NOM,SERV_ECOLE,SERV_POSTE,SERV_DOUAN,SERV_GENDA,SERV_HOPIT,SERV_INFR_,SERV_MUSUL,SERV_CHRET,SERV_CHAT_,SERV_PT_EA,SERV_ANT_H,SERV_EOLIE,SERV_PUITS,THEME,PAYS,IDUU,longitude,latitude
"821","4600090","8",Sébou,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,2dbaf403-2aa4-4452-824e-5b6a4040525e,804101.0000000,1625806.0000000
"822","4600090","8",Patakour,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,2e9c81d8-df9c-493c-8efb-004c8daee587,514742.0000000,1626663.0000000
"823","4600090","8",Lougué Nodi,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,888163dd-a56b-4124-b7d7-18e13e6ca42a,718619.0000000,1627250.0000000
"824","4600090","8",Siwi Yabé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,39deae62-e942-47be-b889-59272001adc4,639341.0000000,1628942.0000000
"825","4600090","8",Marsa,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,619d416a-dcd4-4330-ad73-1cc40d91b8fb,786537.0000000,1629535.0000000
"826","4600090","8",Sindou,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,5ac57815-db12-4e1a-9002-a8b51c08ab66,732046.0000000,1631739.0000000
"827","4600090","8",Yaféra,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,6660e2d6-368a-41f3-9323-6eda29c0e6bf,791137.0000000,1636381.0000000
"828","4600090","8",Bem-Bem,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,c508170d-bc1b-4441-9cc9-97807a86282e,564595.0000000,1638365.0000000
"829","4600090","8",Banghadji,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,b61f0b9c-4334-4064-9067-9ba5394855c5,304895.0000000,1639532.0000000
"830","4600090","8",Golmi,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,705fc08c-fb7b-4a5b-813b-2b47250575f9,785173.0000000,1640563.0000000
"831","4600090","8",Bayakh,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,3402d75b-5e62-4a85-b337-791214109df4,270045.0000000,1640596.0000000
"832","4600090","8",Ololdou,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,9f4edba9-99a0-43bf-be84-5a494db625d6,766054.0000000,1641334.0000000
"833","4600090","8",Tiêp Lambaye,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,51844ca5-3c8a-46ee-bdb4-de8646ec2640,339480.0000000,1641503.0000000
"834","4600090","8",Ouro Amat,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,599ba2ac-bb65-4e43-8eaa-e5320059dc76,718181.0000000,1642145.0000000
"835","4600090","8",Koungani,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,8aa15a22-de9b-4770-b720-9896a8961814,779895.0000000,1642551.0000000
"836","4600090","8",Ndia,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,3dad0969-9e4f-4538-8c68-d523451bb97b,379840.0000000,1644078.0000000
"837","4600090","8",Ndiot,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,944ed0cd-f0b0-416c-9b9e-09864a58eef8,722630.0000000,1645886.0000000
"838","4600090","8",Kholkhol,"1","0","0","0","0","0","0","0","0","0","1","0","0",LA,SN,06dce5f8-7393-4978-8f01-734b42a7402a,545553.0000000,1646353.0000000
"839","4600090","8",Fété Bowal Yendou,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,bc872c38-4592-45ea-855c-1549528a5739,674144.0000000,1648140.0000000
"840","4600090","8",Namandéri,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,1f9202b9-4947-49b9-acde-7ac815dec52d,758873.0000000,1650271.0000000
"841","4600090","8",Ndiguél,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,aa305b42-ef25-48a6-811e-2dedf2d0d595,443203.0000000,1651119.0000000
"842","4600090","8",Fété Bowé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,86f77eae-60ea-4341-a33a-b8f4f4e23bf9,662970.0000000,1652149.0000000
"843","4600090","8",Ganguel Maka,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,08edf07f-9705-46a2-9b17-ba495cd41d23,743558.0000000,1653618.0000000
"844","4600090","8",Diwane,"0","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,6c35c1d4-f82d-4690-b740-7fa9ddfdd79d,379778.0000000,1655992.0000000
"845","4600090","8",Fas,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,c778e728-9477-4387-92fa-48183235891e,321669.0000000,1657905.0000000
"846","4600090","8",Manaèl,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,65a76647-9467-4234-8609-f9b60b6982b2,768614.0000000,1661317.0000000
"847","4600090","8",Banianol,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,4fdfbb75-4a80-474c-bca1-64f412cdb483,553165.0000000,1662711.0000000
"848","4600090","8",Nawré,"1","0","0","0","0","0","0","0","1","0","0","0","0",LA,SN,c6f9e8d5-f55b-4693-b8bd-388a01f2ee46,559904.0000000,1664037.0000000
"849","4600090","8",Tianiaf,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,7c63498b-eaa2-4c51-a615-b19b842fbd82,747735.0000000,1664252.0000000
"850","4600090","8",Tiodor Du Ferlo,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,21ee1772-759c-40c2-a4ca-013fd6852f12,575013.0000000,1666931.0000000
"851","4600090","8",Namâri,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,4a9a416a-437f-48f1-88b3-b8e0e73e830a,645775.0000000,1667753.0000000
"852","4600090","8",Fadiara,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,f03e0c5e-378f-427f-9e8a-4dab0ef52af5,734759.0000000,1668237.0000000
"853","4600090","8",Diamounguel,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,2d43fa8f-9569-4c98-b24d-edfc5c28ff43,722618.0000000,1672118.0000000
"854","4600060","6",Oudalaye,"0","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,f36a7edc-e665-4099-b4b4-9d185bd8766b,644374.0000000,1672806.0000000
"855","4600090","8",Lindé,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,b3a7062e-2cad-4564-9db5-e3097ed21e16,484581.0000000,1675177.0000000
"856","4600090","8",Sam Mbaye,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,c57185ce-6815-40a1-932d-acac10835325,528410.0000000,1676016.0000000
"857","4600090","8",Ndiompi,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,13599443-c6ff-445b-805a-88a78f725758,346756.0000000,1677078.0000000
"858","4600090","8",Sine Moussa Abdou,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,a16a5a1f-f623-4fea-8ca2-e82e317b6f95,312582.0000000,1679014.0000000
"859","4600090","8",Bélél,"0","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,eb0822da-7d5d-43c3-b57f-3450284d0a00,635246.0000000,1679231.0000000
"860","4600090","8",Loumbi Nialbi,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,4615dd69-bfe6-4845-9228-9c7e603432ea,628679.0000000,1681020.0000000
"861","4600090","8",Kantar,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,27a80e86-4f36-419b-a111-3b637c9c168c,364605.0000000,1681044.0000000
"862","4600090","8",Loumbel Lana,"1","0","0","0","0","0","0","0","0","0","1","0","0",LA,SN,66a1d6c8-6af2-4051-8065-6ee38467575c,530305.0000000,1687136.0000000
"863","4600090","8",Samba Doguel,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,24e58a89-13f8-4a52-943c-e5ce1f1c8a35,601440.0000000,1687896.0000000
"864","4600090","8",Gassé Diabé,"1","0","0","0","0","0","0","0","0","0","1","0","0",LA,SN,941286d2-a6b5-445d-b58b-668c64a59d96,571423.0000000,1688129.0000000
"865","4600090","8",Yanaféré,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,f957c049-05a3-4a96-bd2a-5e7fd7cc4a53,557655.0000000,1688192.0000000
"866","4600090","8",Dioumanane,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,8999ddce-83df-4394-9288-3898df9e98b5,542947.0000000,1689400.0000000
"867","4600090","8",Kéllol,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,e7b24000-d1f9-4059-bdab-eac758eeaf0d,700965.0000000,1689886.0000000
"868","4600090","8",Gourél Guéda,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,45acc27b-87e5-459e-9696-d955f0ecdd05,665548.0000000,1689969.0000000
"869","4600090","8",Khogué Tobène,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,9a1a64e2-3517-424b-bc02-ce217d1b6e48,482135.0000000,1690548.0000000
"870","4600090","8",Pattouki,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,9f407a7e-6d56-4ea6-a8e0-437d04e4be7c,644548.0000000,1699159.0000000
"871","4600090","8",Travau Déndoudi,"0","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,3f7f0700-7640-4508-9da1-c531aebdd342,657118.0000000,1702383.0000000
"872","4600090","8",Mbelkagne,"1","0","0","0","0","1","0","0","0","0","0","0","1",LA,SN,8a04276b-2efb-4422-9a43-01c712983c35,514881.0000000,1704071.0000000
"873","4600090","8",Darou Ndiaye,"0","0","0","0","0","0","0","0","1","0","0","0","0",LA,SN,576dbbdc-4436-4b07-8ca6-ec3b5653a19b,402013.0000000,1705409.0000000
"874","4600090","8",Lotoké,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,1d9ea0a3-7c22-4a15-bb31-04ffd12ff410,676927.0000000,1705469.0000000
"875","4600090","8",Diouguel Sanarabé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,b743ab25-4e44-4615-87c4-8dfafe2e0a2b,564889.0000000,1705921.0000000
"876","4600090","8",Ouro Séno,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,155ec068-663f-4fe1-ab3d-8344ac93bb14,502174.0000000,1707475.0000000
"877","4600090","8",Lompoul Sur Mer,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,3a88c8ea-342d-470c-a6a0-957fc1e2907d,314373.0000000,1708054.0000000
"878","4600060","6",Ngourane,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,5c9f68ab-fa82-4514-ac16-be8d905a1cf5,361162.0000000,1708066.0000000
"879","4600090","8",Taïba Amari Mbéri,"0","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,71d7b27f-10c9-4e22-871a-3e2433d33e01,334635.0000000,1708220.0000000
"880","4600090","8",Lambango,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,f3a35cd5-e688-4fc2-af3d-09a7f6cc8bca,656566.0000000,1710134.0000000
"881","4600090","8",Ngano,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,4f3cae0e-311f-4850-82c1-1c0906f97c25,709497.0000000,1711563.0000000
"882","4600090","8",Khol-Khol,"1","0","0","0","0","1","1","0","1","1","0","0","0",LA,SN,429387c6-d166-4fdd-aae0-b41443025ed1,498444.0000000,1712738.0000000
"883","4600090","8",Loumbol Amar,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,56b37c8d-4730-4c73-940d-344d18d6bf68,646139.0000000,1715826.0000000
"884","4600090","8",Galoyabé Foulbé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,ceade8b3-bd72-4ec5-937d-d6932594a367,677533.0000000,1716592.0000000
"885","4600090","8",Dantiady,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,8ad37f82-ad93-4ff7-b2af-d22fe87938b8,671994.0000000,1717281.0000000
"886","4600090","8",Mouye,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,2c5098b4-0296-46bd-9abd-62db4984eb8f,443139.0000000,1719811.0000000
"887","4600090","8",Tiankone Boguél,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,6b8a91b3-3ad2-41f7-bbd1-d31d37168840,674510.0000000,1721087.0000000
"888","4600090","8",Keur Dame,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,071000bc-82fd-4626-b579-ed66c5ecb543,379489.0000000,1721381.0000000
"889","4600090","8",Poram 2,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,30b8b3ca-6436-4820-85fc-99a452a3dd4a,520322.0000000,1721661.0000000
"890","4600060","6",Gandé,"1","0","0","0","0","1","1","0","0","1","0","0","0",LA,SN,3e69ba0e-f28f-47d9-a154-0d133e43d163,410425.0000000,1722626.0000000
"891","4600090","8",Dik,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,a0b6e1e5-ca9c-4024-9dd0-5cbec16eea47,489914.0000000,1724750.0000000
"892","4600090","8",Révane,"0","0","0","0","0","0","0","0","1","0","1","0","0",LA,SN,744cb61a-1fe3-452c-ac98-70172b12ad1e,565454.0000000,1726860.0000000
"893","4600090","8",Sagna,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,d88531a3-ffd5-434f-8f4c-40f96c6e3034,335792.0000000,1728397.0000000
"894","4600090","8",Sintiou Boyénadji,"1","0","0","0","0","0","1","0","1","0","0","0","0",LA,SN,dc3b28af-1d53-4c32-97f4-020f8585e558,677697.0000000,1730848.0000000
"895","4600090","8",Fété Niébé,"1","0","0","0","0","0","1","0","1","0","1","0","0",LA,SN,1f2410dc-bc1c-470c-a42c-45b73b5ab528,671525.0000000,1731908.0000000
"896","4600090","8",Tiaski,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,a8e14be8-4b9d-4901-9668-8d92edf635da,582312.0000000,1733151.0000000
"897","4600090","8",Keur Bala Séye,"0","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,57eb43d6-6a24-4e6c-b52b-20cdf3b9f0f8,403540.0000000,1735588.0000000
"898","4600090","8",Tioukoungheul,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,aebcf107-f259-43fe-b390-12257140dfbb,542921.0000000,1738288.0000000
"899","4600090","8",Loumbi,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,0a88bdb4-1775-4c85-8f1c-f133b0e75afc,620508.0000000,1739258.0000000
"900","4600090","8",Boki Saboudo,"1","0","0","0","0","0","0","0","0","0","1","0","0",LA,SN,dba1d863-462f-476d-8d58-6cbd2f8971af,669781.0000000,1743944.0000000
"901","4600090","8",Saré Liou,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,09d91b30-ef35-4819-b6b4-f5e9aef9eca8,643435.0000000,1744402.0000000
"902","4600090","8",Badogor Doun,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,a9914f81-b15a-425e-88b8-d8d75ee3a42e,550752.0000000,1744601.0000000
"903","4600090","8",Nguirvas,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,341d2f65-be87-4251-b342-23353bd0106a,589175.0000000,1745502.0000000
"904","4600090","8",Maka Taré,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,e1ddf8a2-b796-4117-aae4-6f04375f4bea,349114.0000000,1746730.0000000
"905","4600090","8",Guèye Kadar,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,6432f9de-3860-4b3f-8394-3e5d218fdf99,572462.0000000,1755047.0000000
"906","4600060","6",Ndiébène Gandiol,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,096e9c05-4a90-4307-a563-d4c8d36c6a62,339235.0000000,1757547.0000000
"907","4600090","8",Kangal,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,5d460929-6d76-42a7-8dd4-26d139a8964a,637385.0000000,1762639.0000000
"908","4600090","8",Lour Wolof,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,c11f0593-7468-468e-983b-7a95f2118399,603890.0000000,1763187.0000000
"909","4600090","8",Gonkol,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,fd24fb3f-ae75-4c9a-994b-83820b1efd4c,564682.0000000,1764112.0000000
"910","4600090","8",Gankét Bala,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,f499358d-8c75-43e3-85ee-e314572e3f4c,400590.0000000,1766996.0000000
"911","4600090","8",Kadia,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,0eb93c60-5856-4086-95cf-eac30acfb27f,595379.0000000,1767341.0000000
"912","4600090","8",Ndiallakhar Wolof,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,7d66d882-a005-4fcc-a606-a902df8f3611,352664.0000000,1767676.0000000
"913","4600090","8",Ndiobène Toubé Wolof,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,5a2738d7-fee1-4dda-8143-536ab2d6b031,345770.0000000,1768081.0000000
"914","4600090","8",Vendou Tingoli,"0","0","0","0","0","0","0","0","1","0","0","0","0",LA,SN,d2d72fac-a710-4bc8-934f-01491cc76e54,465667.0000000,1768384.0000000
"915","4600090","8",Bowdé Doudal,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,c15eede5-00be-4099-b9a7-c8b467ed3352,428072.0000000,1770969.0000000
"916","4600090","8",Yaré Lao,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,583528ba-e5b2-4b5b-84af-377ef1b85d65,548429.0000000,1772616.0000000
"917","4600090","8",Bokké Namadi,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,104b42ce-2bd6-4bfd-b9da-07f2a6c955ac,586141.0000000,1772701.0000000
"918","4600060","6",Bokké Dialloubé,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,23f6c891-e5a2-471c-978e-c02c99d368cb,607185.0000000,1776263.0000000
"919","4600060","6",Mbôlo Birane,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,31e11540-935b-44cb-82e5-94654e90ecc9,627260.0000000,1776316.0000000
"920","4600090","8",Dakhar Bango,"0","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,e9100a43-2229-484b-8822-de210cad83e8,344852.0000000,1776612.0000000
"921","4600090","8",Saré-Lamou,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,d8e7b93c-27aa-4b81-a3eb-4797cd894aaa,436260.0000000,1777717.0000000
"922","4600090","8",Silla,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,76c7542c-90cf-4229-9567-15bba3d4d3a9,659176.0000000,1779255.0000000
"923","4600090","8",Mbakhana,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,37a4a6cf-247b-4855-b8e7-a017488e1108,353408.0000000,1779754.0000000
"924","4600090","8",Yamané,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,3ef4a945-98fa-44a4-b3b0-e8d88d9b383a,394129.0000000,1781573.0000000
"925","4600090","8",Mbidi,"1","0","0","0","0","0","0","0","1","0","0","0","0",LA,SN,2998f34a-d0e0-4ac7-9cf3-6559dcd05fd9,506750.0000000,1784632.0000000
"926","4600090","8",Ndiol Peul,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,2fd5a0bc-9d4f-4ae7-9a99-c0feadaf629d,359289.0000000,1784837.0000000
"927","4600090","8",Fos,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,207d0b69-6d6f-4ba2-801f-aaa19d19f7c4,409613.0000000,1786660.0000000
"928","4600060","6",Gnit,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,17dd6de2-309a-4433-8617-56d237e25130,402542.0000000,1788925.0000000
"929","4600090","8",Maka Diama,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,5629faa4-8551-4897-b863-6736ee0aba4b,352291.0000000,1793380.0000000
"930","4600090","8",Mbodiène,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,38ee0a9e-ef54-4b73-9c36-9aff9077b2dd,367220.0000000,1793446.0000000
"931","4600090","8",Tatki,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,90c2f8d0-12f0-4958-8fd8-4b0452603c74,469740.0000000,1794503.0000000
"932","4600090","8",Pont Du Gendarme,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,053508c3-f145-4b60-a6d9-a279136662e9,369939.0000000,1796199.0000000
"933","4600090","8",Ntiago,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,f86109cc-8997-4350-b523-908ec8088acb,423311.0000000,1813444.0000000
"934","4600090","8",Nénèt,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,3e6e39e8-e9f1-4250-b42a-728167887676,521299.0000000,1817444.0000000
"935","4600090","8",Siwré,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,e7da9920-aa79-47d4-9a7e-23d37a07ea97,591627.0000000,1819378.0000000
"936","4600090","8",Débi,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,3817058f-306f-4dbc-a4d3-3c0fa9793398,363858.0000000,1822040.0000000
"937","4600090","8",Mbilor Diéri,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,675069ad-4f47-4e39-bb6b-6d30d01d6ae4,440250.0000000,1822779.0000000
"938","4600090","8",Diawar,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,89ee02db-4902-4175-bfa3-d2663b4c6376,386160.0000000,1823287.0000000
"939","4600060","6",Walaldé,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,9ceb6b16-2e48-4b63-811b-73608558a38a,585029.0000000,1825347.0000000
"940","4600090","8",Diomandou Walo,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,8b136c80-5120-4109-9e6d-3474d53e453a,560581.0000000,1825871.0000000
"941","4600090","8",Médina Bokoul,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,198e9b21-dff4-4435-b5fd-2c8209221984,455649.0000000,1826842.0000000
"942","4600090","8",Korkadié,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,e7fea5a4-27b6-436e-9078-d825d744b6ea,528107.0000000,1837140.0000000
"943","4600100","9",Tiaroye Guédj,"1","1","0","0","0","1","1","0","0","0","0","0","0",LA,SN,a319751a-b04b-439f-834e-c1a00a226c9b,244106.0000000,1631148.0000000
"944","4600100","9",Ngor,"1","1","0","1","0","1","1","0","0","0","0","0","0",LA,SN,1a71cda5-d28a-4acc-83fa-d74a36805fd4,228774.0000000,1631532.0000000
"945","4600100","9",Yoff,"1","1","0","1","0","1","1","0","0","0","0","0","0",LA,SN,38439d78-9e5d-4961-9d5c-40528d9743df,234131.0000000,1632273.0000000
"946","4600100","9",Malika,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,362a943e-6b51-40e5-8d94-8126a0f237e5,248526.0000000,1636820.0000000
"947","4600110","10",Djiromaït,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,0ac06293-1bd0-44d1-a5d1-2bffd0dd86ef,333359.0000000,1388172.0000000
"948","4600110","10",Karabane,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,cf01f26e-5f51-4563-96be-e3c22d5ab928,314982.0000000,1388849.0000000
"949","4600110","10",Saré Ndiaye,"0","0","1","0","0","0","0","0","0","0","0","0","0",LA,SN,831eb3e6-9592-4710-a24b-a95ada370482,503844.0000000,1402611.0000000
"950","4600110","10",Tiarap,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,057ca47a-38db-4e54-a13c-792688343868,552851.0000000,1412589.0000000
"951","4600110","10",Mahon Ousmane,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,7f876d3b-e59c-4350-93ed-b314dd5c3cbf,519681.0000000,1420874.0000000
"952","4600110","10",Manigui,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,06e7dcd9-7a3f-44ab-9e9e-0d78c488fe79,585477.0000000,1494207.0000000
"953","4600110","10",Boulel,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,549bdc86-95a9-470b-ae9d-2a6a320c2918,616925.0000000,1573585.0000000
"954","4600110","10",Toubéré Bafal,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,729ca6a6-bb94-4ca0-8c62-1d39e7802113,658153.0000000,1589833.0000000
"955","4600110","10",Koung Koung,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,e02d82c2-e1d7-4dc8-a3a6-55c814e461c4,521390.0000000,1592883.0000000
"956","4600110","10",Pantiagniédié,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,125e9328-4e4e-49cf-bd28-4bf1e7b16299,678937.0000000,1607399.0000000
"957","4600110","10",Madjé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,507de444-b030-43de-8cb1-c71fe9466a38,694639.0000000,1610415.0000000
"958","4600110","10",Dayane Kodiolé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,f433546c-a8d3-49cb-a36d-db90be4ebca2,526495.0000000,1636295.0000000
"959","4600110","10",Darou Salam,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,4d8c1ca1-afaf-4b5d-9ad6-8b60fe278c7e,403045.0000000,1660748.0000000
"960","4600110","10",Darou Ndiaye,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,af4b3e55-930b-4bc5-9921-6ba31f0fb7cc,410906.0000000,1672146.0000000
"961","4600110","10",Bano,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,70446865-1506-4225-aaa8-ae8b23c53dfa,295453.0000000,1679803.0000000
"962","4600110","10",Mboussobé,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,ea924599-378e-4e23-b690-993eb0f771a4,438716.0000000,1697750.0000000
"963","4600110","10",Tound Maléye,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,fbed1c76-2272-4c17-a0e0-5fd359425f85,323233.0000000,1720332.0000000
"964","4600110","10",Ndiayène,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,94906bf6-a33b-4be6-8a30-22f8e8177744,436277.0000000,1736321.0000000
"965","4600110","10",Mala,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,95830724-eef1-4955-be39-93f0293d4818,423379.0000000,1779631.0000000
"966","4600110","10",Bari Diamm,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,13703926-7d56-45ed-a834-16bd4c8ae304,375490.0000000,1779990.0000000
"967","4600110","10",Niassanté 1,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,f8a64db0-d1b3-41b3-87ef-fd64f2d0295c,441146.0000000,1787594.0000000
"968","4600110","10",Keur Mor Ibra (Souilène),"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,75bcad3b-c862-4930-837b-8ca2dd5e22f5,455746.0000000,1806699.0000000
"969","4600110","10",Sangomé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,18c2d93d-e2bf-4567-9ecd-0477f5ab7946,506322.0000000,1811470.0000000
"970","4600110","10",Wali-Diala,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,ad91b037-f146-4b88-a328-7d1ca9c57e15,506736.0000000,1835046.0000000
"971","4600010","-1",Dombiâdji,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GN,e45610cf-5810-4e23-bb8d-ec3385477779,663734.0000000,1327286.0000000
